"CumulusCatalog","CumulusRecordID","CumulusRecordName","dcterms:modified","dcterms:title","dc:source","dcterms:type","ac:subtype","ac:caption","iptc:CVTerm","ac:subjectPart","ac:subjectOrientation","xmp:CreateDate","ac:digitizationDate","dcterms:creator","dc:creator","dcterms:rightsHolder","dcterms:license","dc:rights","dwc:scientificName","dwc:catalogNumber","dwc:recordedBy","dwc:recordNumber","dwc:country","dwc:countryCode","dwc:stateProvince","dwc:locality","dwc:decimalLatitude","dwc:decimalLongitude","exif:PixelXDimension","exif:PixelYDimension","HeroImage","xmp:Rating","ThumbnailUrlEnabled","PreviewUrlEnabled","FileFormat"
"flora_illustrations","103","CALOCOER.TIF","","Calochortus coeruleus","","Image","Illustration","","","","","2012-10-18 14:43:44","2012-10-18 14:43:44","Pearson, Su","","Royal Botanic Gardens Victoria","","","Calochortus coeruleus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","104","CALOUNIF.TIF","","Calochortus uniflorus","","Image","Illustration","","","","","2012-10-18 14:43:46","2012-10-18 14:43:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Calochortus uniflorus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","105","CAREFASC.TIF","","Carex fascicularis","","Image","Illustration","","","","","2012-10-18 14:43:48","2012-10-18 14:43:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Carex fascicularis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","106","CAMACUSI.TIF","","Camassia cusickii","","Image","Illustration","","","","","2012-10-18 14:43:46","2012-10-18 14:43:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Camassia cusickii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","107","CARDGIGA.TIF","","Cardiocrinum giganteum","","Image","Illustration","","","","","2012-10-18 14:43:46","2012-10-18 14:43:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cardiocrinum giganteum","","","","","","","",,,2572,2836,,,,,"TIFF Image"
"flora_illustrations","108","CAREAPPR.TIF","","Carex appressa","","Image","Illustration","","","","","2012-10-18 14:43:46","2012-10-18 14:43:46","Pearson, Su","","Royal Botanic Gardens Victoria","","","Carex appressa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","109","CAREPETR.TIF","","Carex petriei","","Image","Illustration","","","","","2012-10-18 14:43:48","2012-10-18 14:43:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Carex petriei","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","110","CARLPALM.TIF","","Carludovica palmata","","Image","Illustration","","","","","2012-10-18 14:43:48","2012-10-18 14:43:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Carludovica palmata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","111","CATAMACR.TIF","","Catasetum macrocarpum","","Image","Illustration","","","","","2012-10-18 14:43:48","2012-10-18 14:43:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Catasetum macrocarpum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","112","CARERIPA.TIF","","Carex riparia","","Image","Illustration","","","","","2012-10-18 14:43:48","2012-10-18 14:43:48","Pearson, Su","","Royal Botanic Gardens Victoria","","","Carex riparia","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","113","CATAPILE.TIF","","Catasetum pileatum","","Image","Illustration","","","","","2012-10-18 14:43:50","2012-10-18 14:43:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Catasetum pileatum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","114","CERARETI.TIF","","Ceratostylis retisquama","","Image","Illustration","","","","","2012-10-18 14:43:50","2012-10-18 14:43:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Ceratostylis retisquama","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","115","CHAMCORY.TIF","","Chamaescilla corymbosa","","Image","Illustration","","","","","2012-10-18 14:43:50","2012-10-18 14:43:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chamaescilla corymbosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","116","CATTACLA.TIF","","Cattleya aclandiae","","Image","Illustration","","","","","2012-10-18 14:43:50","2012-10-18 14:43:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cattleya aclandiae","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","117","CHILFORM.TIF","","Chiloglottis formicfera","","Image","Illustration","","","","","2012-10-18 14:43:50","2012-10-18 14:43:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chiloglottis formicfera","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","118","CHILVALI.TIF","","Chiloglottis valida","","Image","Illustration","","","","","2012-10-18 14:43:50","2012-10-18 14:43:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chiloglottis valida","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","119","CHLIFRAG.TIF","","Chlidanthus fragrans","","Image","Illustration","","","","","2012-10-18 14:43:52","2012-10-18 14:43:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chlidanthus fragrans","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","120","CHIOLUCI.TIF","","Chionodoxa luciliae","","Image","Illustration","","","","","2012-10-18 14:43:50","2012-10-18 14:43:50","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chionodoxa luciliae","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","121","CHLOCOMO.TIF","","Chlorophytum comosum","","Image","Illustration","","","","","2012-10-18 14:43:52","2012-10-18 14:43:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chlorophytum comosum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","122","CHLOPOME.TIF","","Chlorogalum pomeridianum","","Image","Illustration","","","","","2012-10-18 14:43:52","2012-10-18 14:43:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chlorogalum pomeridianum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","123","CHLOTRUN.TIF","","Chloris truncata","","Image","Illustration","","","","","2012-10-18 14:43:52","2012-10-18 14:43:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Chloris truncata","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","124","CLIVMINI.TIF","","Clivia miniata","","Image","Illustration","","","","","2012-10-18 14:43:52","2012-10-18 14:43:52","Pearson, Su","","Royal Botanic Gardens Victoria","","","Clivia miniata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","125","CLIVNOBI.TIF","","Clivia nobilis","","Image","Illustration","","","","","2012-10-18 14:43:54","2012-10-18 14:43:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Clivia nobilis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","126","CLIVXCYR.TIF","","Clivia ×ctrtanthiflora","","Image","Illustration","","","","","2012-10-18 14:43:54","2012-10-18 14:43:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Clivia ×ctrtanthiflora","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","127","COCONUCI.TIF","","Cocos nucifera","","Image","Illustration","","","","","2012-10-18 14:43:54","2012-10-18 14:43:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cocos nucifera","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","128","COELCRIS.TIF","","Coelogyne cristata","","Image","Illustration","","","","","2012-10-18 14:43:54","2012-10-18 14:43:54","Pearson, Su","","Royal Botanic Gardens Victoria","","","Coelogyne cristata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","129","COELFIMB.TIF","","Coelogyne fimbriata","","Image","Illustration","","","","","2012-10-18 14:43:56","2012-10-18 14:43:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Coelogyne fimbriata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","130","COELTOME.TIF","","Coelogyne tomentosa","","Image","Illustration","","","","","2012-10-18 14:43:56","2012-10-18 14:43:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Coelogyne tomentosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","131","COLCAGRI.TIF","","Colchicum agrippinum","","Image","Illustration","","","","","2012-10-18 14:43:56","2012-10-18 14:43:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Colchicum agrippinum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","132","COLCBYZA.TIF","","Colchicum byzantinum","","Image","Illustration","","","","","2012-10-18 14:43:56","2012-10-18 14:43:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Colchicum byzantinum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","133","COLCSPEC.TIF","","Colchicum speciosum","","Image","Illustration","","","","","2012-10-18 14:43:56","2012-10-18 14:43:56","Pearson, Su","","Royal Botanic Gardens Victoria","","","Colchicum speciosum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","134","COLOESCU.TIF","","Colocasia esculenta","","Image","Illustration","","","","","2012-10-18 14:43:58","2012-10-18 14:43:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Colocasia esculenta","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","135","COMMCOEL.TIF","","Commelina coelestis","","Image","Illustration","","","","","2012-10-18 14:43:58","2012-10-18 14:43:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Commelina coelestis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","136","COMOYEDO.TIF","","Comospermum yedoensis","","Image","Illustration","","","","","2012-10-18 14:43:58","2012-10-18 14:43:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Comospermum yedoensis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","137","CONVMAJA.TIF","","Convallaria majalis","","Image","Illustration","","","","","2012-10-18 14:43:58","2012-10-18 14:43:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Convallaria majalis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","138","CORDAUST.TIF","","Cordyline australis","","Image","Illustration","","","","","2012-10-18 14:43:58","2012-10-18 14:43:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cordyline australis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","139","CORDSTRI.TIF","","Cordyline stricta","","Image","Illustration","","","","","2012-10-18 14:44:00","2012-10-18 14:44:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cordyline stricta","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","140","CORDFRUT.TIF","","Cordyline fruticosa","","Image","Illustration","","","","","2012-10-18 14:43:58","2012-10-18 14:43:58","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cordyline fruticosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","141","CRINPEDU.TIF","","Crinum pedunculatum","","Image","Illustration","","","","","2012-10-18 14:44:00","2012-10-18 14:44:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Crinum pedunculatum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","142","CRINXPOW.TIF","","Crinum ×powellii","","Image","Illustration","","","","","2012-10-18 14:44:00","2012-10-18 14:44:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Crinum ×powellii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","143","CRYPACAU.TIF","","Cryptanthus acaulis","","Image","Illustration","","","","","2012-10-18 14:44:00","2012-10-18 14:44:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cryptanthus acaulis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","144","CRYPBROM.TIF","","Cryptanthus bromelioides","","Image","Illustration","","","","","2012-10-18 14:44:00","2012-10-18 14:44:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cryptanthus bromelioides","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","145","CRYPBAHI.TIF","","Cryptanthus bahianus","","Image","Illustration","","","","","2012-10-18 14:44:00","2012-10-18 14:44:00","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cryptanthus bahianus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","146","CRYPBUEC.TIF","","Cryptanthus beuckeri","","Image","Illustration","","","","","2012-10-18 14:44:02","2012-10-18 14:44:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cryptanthus beuckeri","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","147","CYANSOMA.TIF","","Cyanotis somaliensis","","Image","Illustration","","","","","2012-10-18 14:44:02","2012-10-18 14:44:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cyanotis somaliensis","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","148","CRYPZONA.TIF","","Cryptanthus zonatus","","Image","Illustration","","","","","2012-10-18 14:44:02","2012-10-18 14:44:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cryptanthus zonatus","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","149","CYCNWARS.TIF","","Cycnoches warscewiczii","","Image","Illustration","","","","","2012-10-18 14:44:02","2012-10-18 14:44:02","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cycnoches warscewiczii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","150","CYMBCANA.TIF","","Cymbidium canaliculatum","","Image","Illustration","","","","","2012-10-18 14:44:04","2012-10-18 14:44:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cymbidium canaliculatum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","151","CYMBERYT.TIF","","Cymbidium erythrostylum","","Image","Illustration","","","","","2012-10-18 14:44:04","2012-10-18 14:44:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cymbidium erythrostylum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","152","CYMBSUAV.TIF","","Cymbidium suave","","Image","Illustration","","","","","2012-10-18 14:44:04","2012-10-18 14:44:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cymbidium suave","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","153","CYMBFLOR.TIF","","Cymbidium floribundum","","Image","Illustration","","","","","2012-10-18 14:44:04","2012-10-18 14:44:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cymbidium floribundum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","154","CYMBTRAC.TIF","","Cymbidium traceyanum","","Image","Illustration","","","","","2012-10-18 14:44:04","2012-10-18 14:44:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cymbidium traceyanum","","","","","","","",,,2680,2836,,,,,"TIFF Image"
"flora_illustrations","155","CYNOCRIS.TIF","","Cynosurus cristatus","","Image","Illustration","","","","","2012-10-18 14:44:04","2012-10-18 14:44:04","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cynosurus cristatus","","","","","","","",,,2362,2836,,,,,"TIFF Image"
"flora_illustrations","156","CYRTMACK.TIF","","Cyrtanthus mackenii","","Image","Illustration","","","","","2012-10-18 14:44:06","2012-10-18 14:44:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cyrtanthus mackenii","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","157","CYNOFAST.TIF","","Cynorkis fastigiata","","Image","Illustration","","","","","2012-10-18 14:44:06","2012-10-18 14:44:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Cynorkis fastigiata","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","158","DAFCLAS1.TIF","","Daffodil sp.","","Image","Illustration","","","","","2012-10-18 14:44:06","2012-10-18 14:44:06","Pearson, Su","","Royal Botanic Gardens Victoria","","","Daffodil sp.","","","","","","","",,,8580,1772,,,,,"TIFF Image"
"flora_illustrations","159","DAFCLAS2.TIF","","Daffodil sp.","","Image","Illustration","","","","","2012-10-18 14:44:08","2012-10-18 14:44:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Daffodil sp.","","","","","","","",,,10652,1876,,,,,"TIFF Image"
"flora_illustrations","160","DAFCLAS3.TIF","","Daffodil sp.","","Image","Illustration","","","","","2012-10-18 14:44:08","2012-10-18 14:44:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Daffodil sp.","","","","","","","",,,6112,1840,,,,,"TIFF Image"
"flora_illustrations","161","DANARACE.TIF","","Danae racemosa","","Image","Illustration","","","","","2012-10-18 14:44:08","2012-10-18 14:44:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Danae racemosa","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","162","DENDANOS.TIF","","Dendrobium anosmum","","Image","Illustration","","","","","2012-10-18 14:44:08","2012-10-18 14:44:08","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dendrobium anosmum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","163","DENDANTE.TIF","","Dendrobium antennatum","","Image","Illustration","","","","","2012-10-18 14:44:10","2012-10-18 14:44:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dendrobium antennatum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
"flora_illustrations","164","DENDATRO.TIF","","Dendrobium atroviolaceum","","Image","Illustration","","","","","2012-10-18 14:44:10","2012-10-18 14:44:10","Pearson, Su","","Royal Botanic Gardens Victoria","","","Dendrobium atroviolaceum","","","","","","","",,,2364,2836,,,,,"TIFF Image"
